dd_ppm,dd_err_boot_ppm,k_in,k_eg,depth_ppm,ramp_model,sigma_ppm,chi2_red,n_pts,target,planet,visit,det,bin,wave_lo_um,wave_hi_um,spot_flag,dd_white_ppm,sigma_cal_ppm,sigma_resid_ppm,bias_slope,z_cal,p_cal,fdr_pass,band,ul95_ppm
14.095495676747037,73.09874097399721,0.0496968791326866,0.0498384920639219,2476.540018490283,quad,390.5600793638681,1.05331073327214,814,GJ-1132,GJ 1132 b,jw01981022001,nrs1,7,3.6138319262529848,3.7212646724671954,0,97.34866736868042,71.55853694504762,63.98567339199731,0.9837232199310544,0.19697853363843193,0.8438443363461074,False,cont,131.80928895135037
18.78609181373524,63.49752718152142,0.0473022362841116,0.04750039630668,2246.4712129297127,quad,369.4824097324165,1.0345018323744757,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,0,3.820225302612134,3.989967360391428,0,-7.489239310463653,53.91970392344941,59.27355177389128,0.9807863079157432,0.3484086604111574,0.72753329943051,False,cont,107.48400476780952
-59.75597487680503,59.86047824810234,0.0468991267822303,0.0462576709104436,2169.6660506198505,linear,320.3421151865073,1.1872532605327153,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,1,3.989967360391428,4.159709418170722,0,-7.489239310463653,66.9222114087449,67.36396715923814,1.136659428190323,-0.8929169197925901,0.37190166548230963,False,cont,169.8430126441904
-108.85472674262726,67.70001587652894,0.0469582643870328,0.0457845374280428,2151.7299564764603,linear,344.5684404338387,1.042210146226887,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,2,4.159709418170722,4.329451475950016,0,-7.489239310463653,63.63647247254792,69.9409304921985,1.0634056735863076,-1.7105713518232175,0.08716027126041906,False,CO2,213.53672395996858
61.29727129140306,53.91991860127128,0.0453508022177662,0.0460216528721682,2086.4085328325687,quad,471.2712795071622,1.11008897443933,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,3,4.329451475950016,4.499193533729311,0,-7.489239310463653,56.91674175616194,56.93607572490482,0.9576352165984606,1.0769638141622342,0.2814964320349608,False,CO2,154.92531148028945
39.941555262363366,88.37492439802048,0.046491301006368,0.0469188941102311,2180.854093648797,quad,598.3801144387375,0.8907345517713329,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,4,4.499193533729311,4.668935591508605,0,-7.489239310463653,82.93834614800438,93.23787742227992,1.0778527516912764,0.4815812843806558,0.630103424042124,False,CO,176.37513467583057
195.9722962675669,444.6350677706582,0.0455690801153839,0.0476708858616016,2155.4668848305014,quad_exp,1470.691936686166,1.674052739962763,814,GJ-1132,GJ 1132 b,jw01981022001,nrs2,5,4.668935591508605,4.838677649287899,0,-7.489239310463653,426.3490206688038,449.13846987210655,1.0625572680990771,0.45965227259147845,0.6457658324401123,False,cont,897.3164352677492
-42.75556902738446,59.70333653367527,0.0529190405093184,0.052513515207035,2779.3013688469687,quad,482.5193597850501,1.044643960423163,2089,K2-18,K2-18 b,jw02372004001,nrs1,0,2.861827924598608,2.96926872211858,0,-63.30108549930337,97.19250224593266,82.98743932532034,0.9913935964297376,-0.4399060425381085,0.6600051592765829,False,cont,202.63723522194368
30.86292646422347,125.41545101815662,0.0541771454457059,0.0544612340579002,2948.5990596566594,quad_exp,446.81870323316207,1.0713097052084448,2089,K2-18,K2-18 b,jw02372004001,nrs1,1,2.96926872211858,3.0767095196385523,0,-63.30108549930337,104.044525022387,135.5455838832567,0.990205680846694,0.2966319127083599,0.7667475440476463,False,cont,202.0161701260501
35.44358646653898,105.3989278424673,0.0526372692757056,0.0529728770529757,2788.147264505307,quad,423.4588279705936,1.1164011211324534,2089,K2-18,K2-18 b,jw02372004001,nrs1,2,3.0767095196385523,3.184150317158524,0,-63.30108549930337,98.72790590976624,97.64095175381216,1.0977518486080853,0.3590027170122817,0.7195930567050652,False,cont,197.85099168810444
93.20907715565114,94.1680410439149,0.0544437693660456,0.0552931559954649,3004.613473542048,quad_exp,402.0935576200386,1.0784130436092558,2089,K2-18,K2-18 b,jw02372004001,nrs1,3,3.184150317158524,3.2915911146784964,0,-63.30108549930337,43.33468743874861,67.1889628068705,0.9337010297247688,2.1509114906481663,0.03148318640630506,False,CH4,164.4946379923926
103.1153928418762,58.30506203355792,0.0538452549645648,0.0547944055085998,2944.092227288774,quad_exp,413.2626187833847,1.0317528222701264,2089,K2-18,K2-18 b,jw02372004001,nrs1,4,3.2915911146784964,3.399031912198468,0,-63.30108549930337,54.38855456873886,49.73193938586098,0.9098514620858332,1.8959024313020496,0.05797294739735648,False,CH4,192.58456510745162
