wave,dwave,depth_pct,err_pct
2.8812594886604135,0.0389135718138065,0.2638354423379563,0.006835157436926883
2.9201730604742204,0.0389135718138065,0.2555784409948303,0.006960559109267806
2.9590866322880265,0.0389135718138065,0.2608960980742925,0.006558798560094281
2.9980002041018334,0.038913571813806946,0.2617259519219206,0.006045390144219152
3.0369137759156404,0.0389135718138065,0.2577779928574553,0.006358829693157566
3.0758273477294464,0.0389135718138065,0.25453847109232486,0.006121926840158878
3.1147409195432534,0.0389135718138065,0.2462451141039046,0.0059604973395958796
3.1536544913570594,0.0389135718138065,0.26062742737517075,0.005852242645747816
3.1925680631708664,0.0389135718138065,0.2657202390885738,0.006012994139895604
3.2314816349846724,0.0389135718138065,0.25983140608916155,0.005840147838570647
3.2703952067984794,0.0389135718138065,0.25643809226657543,0.0053286447601146375
3.309308778612286,0.038913571813806946,0.24745452660660527,0.00585290463243721
3.3482223504260924,0.0389135718138065,0.2539907380104345,0.005893993196663678
3.3871359222398993,0.0389135718138065,0.25281572396143037,0.00572269911065884
3.4260494940537054,0.0389135718138065,0.2616696406344099,0.005580554858018883
3.4649630658675123,0.0389135718138065,0.24551759541723284,0.005864210605061024
3.503876637681319,0.038913571813806946,0.24821241521013615,0.005427877848468389
3.5427902094951254,0.03891357181380606,0.2470305299722808,0.005339529540634928
3.581703781308932,0.038913571813806946,0.24541401781729144,0.005263569435953919
3.6206173531227384,0.0389135718138065,0.2608143282784692,0.005274290852553543
3.6595309249365453,0.0389135718138065,0.25264191178299145,0.00522867912588088
3.6984444967503514,0.0389135718138065,0.2539722109694664,0.005091328935825942
3.8542656812762637,0.061363945304483636,0.24071132147670538,0.0051287505908946375
3.9156296265807473,0.06136394530448408,0.23985116519859018,0.004976112666074339
3.976993571885232,0.06136394530448408,0.2547140904318512,0.005517664032147512
4.0383575171897155,0.061363945304483636,0.23008974120600767,0.00592043267752996
4.099721462494199,0.061363945304483636,0.2375741703852574,0.006630451256776982
4.161085407798683,0.061363945304483636,0.23523719661731057,0.006441605619226661
4.222449353103166,0.061363945304483636,0.2451922648616489,0.006508574123262252
4.28381329840765,0.061363945304483636,0.25538936732222295,0.00732916570534351
4.3451772437121345,0.061363945304484524,0.2354821291576048,0.008084552059472673
4.406541189016618,0.061363945304483636,0.2517895536620851,0.008587598944625026
4.467905134321102,0.061363945304483636,0.25127634937395227,0.008831895212320785
4.5292690796255854,0.061363945304483636,0.2724657646302475,0.009314343621995071
4.590633024930069,0.061363945304483636,0.25482097439579743,0.009878160506501572
4.651996970234553,0.061363945304484524,0.26131145633608854,0.009858455084251346
4.713360915539037,0.061363945304483636,0.29815430133181,0.015331843484857034
