wave,dwave,depth_pct,err_pct,planet,det
2.9016254270339275,0.10583001985350693,0.580770262359831,0.004060249618817773,LHS 1140 b,nrs1
3.007455446887434,0.10583001985350693,0.582586146607933,0.0035310700718532576,LHS 1140 b,nrs1
3.1132854667409413,0.10583001985350737,0.5793534676416634,0.0034176338380700892,LHS 1140 b,nrs1
3.2191154865944487,0.10583001985350693,0.5828321074948573,0.0033784571857448367,LHS 1140 b,nrs1
3.324945506447955,0.10583001985350693,0.5791127193897294,0.0034591233315551754,LHS 1140 b,nrs1
3.4307755263014625,0.10583001985350693,0.5718681687345795,0.003525933149926155,LHS 1140 b,nrs1
3.5366055461549695,0.10583001985350737,0.5684427566544525,0.003630949199711759,LHS 1140 b,nrs1
3.6424355660084764,0.10583001985350693,0.5672925719881539,0.00368569546179278,LHS 1140 b,nrs1
3.7482655858619838,0.10583001985350693,0.5654247554405134,0.003930049735014767,LHS 1140 b,nrs1
3.8540956057154903,0.10583001985350693,0.5667929313649789,0.0039918771140760355,LHS 1140 b,nrs1
3.9599256255689976,0.10583001985350693,0.5664101493651597,0.004221267324788408,LHS 1140 b,nrs1
4.065755645422504,0.10583001985350737,0.5717093960025954,0.004333246176395937,LHS 1140 b,nrs1
4.171585665276012,0.10583001985350737,0.5825475908356359,0.004773883215572989,LHS 1140 b,nrs1
4.277415685129519,0.10583001985350649,0.5695720597265641,0.005071148740978762,LHS 1140 b,nrs1
4.383245704983025,0.10583001985350737,0.5710628177505672,0.005638711524974145,LHS 1140 b,nrs1
4.489075724836533,0.10583001985350649,0.5611743645779321,0.006243188442060877,LHS 1140 b,nrs1
4.59490574469004,0.10583001985350737,0.5799336711055147,0.006423580220317361,LHS 1140 b,nrs1
4.700735764543547,0.10583001985350649,0.5781408446902669,0.006813599204926773,LHS 1140 b,nrs1
4.806565784397053,0.10583001985350737,0.5815423828664623,0.007392561158737809,LHS 1140 b,nrs1
4.912395804250561,0.10583001985350737,0.5748859530342099,0.007985609607094853,LHS 1140 b,nrs1
5.018225824104068,0.10583001985350649,0.57363295982088,0.00850591707407002,LHS 1140 b,nrs1
5.124055843957574,0.10583001985350737,0.5535309915762565,0.008189138701574809,LHS 1140 b,nrs1
