t_bmjd,bin00,bin01,bin02,bin03,bin04,bin05,bin06,bin07
60458.86288610873,0.9997335349682704,0.9999341331940315,1.000712438021462,1.0001748122619298,0.9994789257730616,0.9990918961352199,-0.1825277819159193,0.9896046658686304
60458.863063807155,1.0014210886012678,1.00087513824577,1.000643559707251,1.001819327675291,1.0011896756663299,0.9998521670165487,0.7389575884317405,1.0045900492871012
60458.863241505576,1.000001443913183,0.9997406623677298,1.0005088132278899,0.9997732319172905,1.0,0.999492704235384,1.4925611614258625,0.9896013997377093
60458.863419204,1.000260466569156,1.0004687909107335,0.9999773045930022,1.0004167911486759,1.0011899969923073,1.0002443385188324,2.2041772791262515,0.9940487835287969
60458.86359690242,0.9997400504740396,0.9992058041255822,0.9997670884073523,0.998769917517267,0.9992830293538011,0.9989134514005213,1.2677885675119938,1.0030046520378815
60458.863774600846,1.0007043327303957,1.000862345374461,1.0004807877684365,1.0000499729006034,1.0002057521474514,0.9990110588844812,2.1505836814316375,0.9974901761382918
60458.86395229927,0.9995660945661856,0.9997903278289784,1.0001160664170932,0.9993008158985759,0.9984573622182352,0.9985974657451179,1.790144470230069,0.9953733718246299
60458.86412999769,0.999642295304226,1.0004657962524994,1.000415028636806,1.0005436276266029,1.0012466388588492,1.0024879244462221,1.0089124859683183,0.9971672334736339
60458.86430769611,1.0008131643061051,1.000903392407844,1.0009880085140386,1.0016473850704202,1.0029336262137247,1.0030732715155382,0.1096548072513189,1.008426539895475
60458.86448539454,1.000532225117793,0.9995828794552938,0.9993723750932698,0.9994335386692276,1.0009794924855957,1.001315225021528,0.29349470405591,1.0009577649898653
60458.86466309296,0.999998001883833,1.0001406414348686,1.0001882850569324,1.0000529251150505,1.000667875673096,1.0014605364719487,1.1435505662175862,1.002939668652454
60458.864840791386,1.0004482623385609,0.9994463968012932,0.9992689532024467,1.000266108999748,0.9995897565199604,1.000129910831291,0.3432463451449478,1.010956856149353
60458.86501848981,1.0011319655100102,1.0010620958896697,1.0007738665724089,1.0005601094231706,1.001701449806707,1.0047050016059236,0.05717649869153728,1.0138931096860593
60458.86519618823,0.9998249887893742,0.9991473275001775,0.9999138867433486,0.999414921375615,0.9995563378762125,0.9991442257807424,1.8582360266574145,1.0062687538709414
60458.865373886656,0.9996082043885862,1.000228118350902,1.0006057419391958,1.000660552098343,1.0016141144449635,1.0003146402517702,2.079314437431298,1.0140679611858787
60458.86555158508,1.0000115003845615,0.9997006733913723,0.9999465865823752,0.9996051571085074,0.9993159936515219,1.0003612251086667,1.524706348189973,1.0015971915202118
60458.8657292835,0.9993774652127035,1.0002995737004678,1.0011640203628824,0.9999849287835734,0.9995407155340742,1.0006703296929016,1.2443619189551685,1.0002905679473508
60458.86590698192,1.0008941940246658,1.0009988099141485,1.000490277035262,1.0010346696383932,1.001266150321349,1.002613608454366,0.4398645779903095,1.001068568063485
60458.86608468034,0.9998680547907827,1.0004867586789963,0.9999221073763401,0.9986977214830637,0.9990956293351118,0.99826542381784,2.458468392242115,1.0045890890044942
60458.86626237876,0.9997530552152355,1.0003810089496683,1.0014932779716117,1.0019195850076625,1.0039259596794181,1.0051131372053372,1.2840278174352797,1.0126061023718183
60458.866440077196,0.9995256847882743,1.0006202142501421,0.9988279918793028,0.9983029255401389,0.9986535280170105,0.99738873708966,0.9931032696042064,1.0022836841421157
60458.86661777562,1.0014679906871604,1.0017829977274797,1.0014331896815558,1.0026634612143497,1.0005628571788232,1.001321975897026,0.29328539798878217,1.0029923073500628
60458.86679547404,1.0011301210554522,1.0010103970967803,1.0012141420554919,1.000968634888421,1.0023171714166064,1.0032001061594134,1.3397832176893703,1.0132845820245737
60458.866973172466,1.001046651728497,1.0004987556073897,1.0000792569207153,1.0008668367189217,1.00017703447307,1.0002265940253754,-0.09370134921759024,1.002221478890208
60458.86715087089,1.0002817338706966,1.0010735595326865,1.000010394206262,1.0007126023137585,1.0002325899164461,1.003686098168938,2.4605659096106334,0.9955735351286961
60458.86732856931,1.0015106890574048,1.0010801016979893,1.0016677202870659,1.002393858066875,1.0014659048786159,1.001199716499592,0.9285788062972916,0.9997213209425992
60458.86750626773,1.0006175882138084,1.0009165037287766,1.0015544828527903,1.001957102917236,1.0002785983420392,1.000513323421565,0.7309426516264943,0.9967062238579284
60458.86768396615,1.0016931485675162,1.0012216552727866,1.0020633514601438,1.0015898800704002,1.0020396010579629,1.0001801205039214,0.2919298959947226,1.0019573707517864
60458.86786166457,1.0006234268357876,0.9990127493850516,0.9988613739330948,0.9989039593624589,0.9994555641500483,0.99918659870484,0.8394108807989742,0.992401992420506
60458.868039363,0.9999353855244237,0.9997627813931153,0.9994843097280445,0.9994224977233788,0.9992687316464659,0.9997134695894042,2.769315862303505,0.9934790837537212
60458.86821706142,0.9993379553860501,1.0003380559282655,0.9996920958668979,0.9997443015574924,0.9991694795806176,0.9999023706797922,-0.9034511433333204,0.9941823188903425
60458.86839475984,0.999332469032462,1.0004596661878182,1.0012254369393674,1.0005797818584563,0.9995496976340733,0.997165977405152,0.840376696262934,1.0012343920710436
60458.86857245827,1.0002496292080123,0.9996834865311457,1.0001332921751276,1.0004410837361684,0.9995801864973153,1.001619374450528,1.1674440648675313,0.9953727435457352
60458.86875015669,1.0003312880321382,1.0005261397390077,0.9998283085587166,1.0012466431181164,1.0003870107955681,0.9988152501891717,0.9934191305412567,1.0045240846416137
60458.86892785512,1.0002923874930723,1.0009222841872154,1.0010425041810243,1.001003919616299,0.9999861460638763,1.0023015969911844,2.9655172440472493,1.0038736189982738
60458.86910555354,1.0005910731425485,1.0013793852914286,1.0009939708074285,1.0012207393605481,1.0011440076755915,0.9999809098717795,2.1191021028705124,1.003068932887574
60458.86928325196,1.0007822305939988,1.0009199010681902,1.00133266912599,1.0016072343936377,1.000680857650736,0.9987668768232766,0.7887855709493392,1.0073167431669676
60458.86946095038,0.9991206743068024,0.9987064446838722,0.9997920394511358,0.9980275986619427,0.9985335975484789,0.9984319186100509,1.534181778242715,0.98257491261429
60458.86963864881,0.999828165964513,0.999744966690798,0.9984936256794286,0.998774933642498,0.9991021382269092,0.9961695768787887,1.096691800348769,1.0088773784552192
60458.86981634723,1.000676723983307,1.0017016197195086,1.001748725875052,1.002513644662011,1.0015329787080405,0.9995355989129113,0.8022026648260113,0.9999789187159623
60458.86999404565,1.0001676924713179,1.0019011173589072,1.001291671479113,1.0012959995226318,1.0011595229709118,0.9999202710937167,1.7372697354588094,1.011063072139332
60458.87017174408,1.0000038839824605,1.0001648975869082,1.0003221478978932,1.000412594837266,1.001649853611417,1.0022668425130965,1.497791164582287,1.0002111633152015
60458.8703494425,0.999286261190293,0.9987730729312949,0.9986738136493808,0.9988798919288702,0.9978782841998122,0.9981333800528097,0.934506278669301,0.9968024078198071
60458.87052714092,1.0009955525329484,1.0002529920198737,1.0005212857287018,1.0012047008679827,0.9998977680624139,0.9993790117269469,0.8839470127539611,0.989234422265233
60458.87070483934,1.0007846525352038,1.0004454404743468,1.0017647930764175,1.0002779569313958,1.001384964497498,1.0019423671430872,2.65215133678288,0.9958606895900213
60458.87088253776,1.0010055312686945,1.0005194753020916,1.0001762610491607,0.9998837507088626,0.9993270341301121,0.9994560128395629,1.850943427334287,0.9981580756747535
60458.87106023618,0.9991521357301704,0.9991024248352607,0.9992944930821627,0.9997993354676155,0.9986915862219846,0.9992962344613293,2.917210431422237,1.0105487034886997
60458.87123793461,1.0000398866416054,1.0002713555858767,0.999542459583393,0.9996425203445739,1.000213315552445,1.0002716355793564,1.4087443504168582,0.9875032559549258
60458.87141563303,0.9993853364832131,0.9993366151881653,0.9981341756181137,0.998600954625994,0.9979974863047251,0.9991416707282644,0.49943243167034573,0.9824312552556075
60458.87159333145,0.9991257060759297,0.9992302160607143,0.9994410966408998,0.999087658112268,0.9992871919351847,0.9970531858077656,-1.093780684670666,0.9968232715264859
60458.87177102988,1.0015306279399414,1.0009586599015479,1.001640538148328,1.0012751267088718,1.0022965141635545,1.0030875193780988,0.8977738209805558,1.0099347821145412
60458.8719487283,0.9999777391540361,1.0000808920978284,1.0006165687204762,1.0003735510565903,0.9995067178727884,0.9999531153496152,1.4444751491402534,0.9981683918595874
60458.87212642672,1.0006949256434428,1.001717617012797,1.0022400639798046,1.002509383694421,1.0029767120942121,1.0036696869041108,-0.05132231336247267,1.0027103934492885
60458.87230412514,1.0005169517558692,1.0000109491122597,1.0013136174272774,1.0018460634849082,1.0011769335700345,1.001662372813086,0.7942984273849691,1.0088960872927426
60458.872481823564,0.9999446305341188,0.9994459875989613,1.0012501702456846,1.00206447066002,0.9996784764404621,1.0020758815436817,0.20845754111212605,1.0131368842496598
60458.87265952199,0.999822719093252,0.9991056028103431,0.9996293938483892,0.9989062031604482,0.9992327218018364,0.9995927029004732,2.555027017737521,1.0010238404982663
60458.87283722042,0.999873677873053,1.0019195477667249,1.0017780508932115,1.001836584829948,1.0030725369921727,1.0023420913117111,1.2966661782678182,0.9952335552620735
60458.87301491884,1.0009004488241728,1.0003776916755183,1.0018552817792117,1.0005961655280278,1.001157699093496,1.0022810762767118,0.907786378012499,1.0004185625869018
60458.87319261726,1.0002139465554343,0.9997589884371046,0.9998343581887791,0.9989411103463679,0.9987519997727773,0.9946463080334071,2.9692693902682725,1.0163830029731358
60458.87337031569,0.9999478842158683,1.000227239806719,1.0002591368503775,0.9991010816788963,0.9994502552215433,0.9990103509325209,0.045790831418644325,1.0022181183607484
60458.87354801411,1.0005823647545233,1.0011446986063464,1.0012205582798654,1.0009867434108846,1.001312060976278,1.001453639082984,-0.44570450344921964,1.013167143849447
60458.87372571253,1.000146194267295,0.999542656804298,0.9990880822487272,0.9992497305126098,0.9990994271781167,0.9987804797630966,1.2662044366893326,0.9915969222385509
60458.87390341095,1.0008589521300528,1.0018517775930071,1.0024247821414267,1.0020403249312624,1.0024347932359094,1.0023361704018332,1.487769428783348,0.9993071593281582
60458.874081109374,1.0010402291675062,1.0013113774579236,1.0016117723045896,1.0002579935801623,1.0004983303957868,0.9985835049694425,1.325769933237028,1.0133104839554943
60458.874258807795,1.0008500326575234,1.0009398608674591,1.0003029206469751,1.001370449971119,1.0004931231339305,1.0021362633742437,-0.2999575030367234,0.9975328616195053
60458.87443650622,1.0006329758747654,1.001371673847218,1.0012086199609047,1.0015345782462999,1.0017816981867302,1.0012875221425084,0.23628289260801313,1.0033235903909283
60458.874614204644,1.0003180224310522,1.0011215284073742,1.0016325520609923,1.0013694409071108,1.00249608802134,1.0036631838926946,-0.218366066914732,0.9998919906164252
60458.874791903065,1.0002935699657303,1.0004200000085195,1.0011589308869338,1.0012651299197808,1.0013599558005657,1.0009803522109304,-0.09036935273039591,1.0049387074675054
60458.87496960149,0.9994881738120504,1.000071074683582,1.000526416840624,1.0005490874244576,1.0007374709467238,1.0008970395551982,1.841525144732353,0.9961229822176446
60458.875147299914,1.0006231804169043,1.001610756876079,1.0025831455007683,1.0030457778510256,1.0012208639515896,1.0015453591247265,1.4381594888123477,1.0080253341147678
60458.875324998335,1.0000056926417569,0.9994582410260275,0.9997372272848363,0.9985667824709913,0.9995756944269388,1.0005378698471925,1.7233854142437754,1.0006801157384149
60458.875502696756,1.0012254181815434,1.0003185942726052,1.0010809285819184,1.0018167396587105,1.0020323174217765,1.0010905517172162,0.1479938626681656,0.9962749228286741
60458.87568039518,1.0000192913077672,0.9991675351032494,0.9995236863733165,0.9988572145662884,0.9991552711098847,0.9988083258504201,-0.3763552165878227,0.9908144626585795
60458.8758580936,0.9994742995378876,0.999829861773792,0.9988870922213098,1.0001548337972224,1.0005493327316926,0.9996942657395395,1.0592238445223356,0.9995487686886284
60458.876035792026,1.0002441342512711,0.99982619199511,0.999271115966067,0.9976354062176939,0.9988274369827237,0.9995342141653487,0.10905279539130823,1.0107575363729064
60458.87621349045,1.0010056455677276,1.0011791561960692,1.0006094502872818,1.0007346967385808,1.000541645211757,0.999345441074894,0.9555429823543261,1.003073252069918
60458.87639118887,0.999544055438916,1.000822519789207,1.0004395279467548,1.0002873419565401,1.0009811024548985,1.0001611291783228,1.0985264011987084,1.007726072069345
60458.876568887295,1.0009274650290965,1.001062897448022,1.000871977734379,1.0001027044756712,1.0009270872241465,0.9992470569470634,1.3402720858961765,1.0039428771874497
60458.876746585716,1.000086585938891,0.999711124987719,0.9995673138427631,0.999964288938489,1.0000256457831949,0.9977657199136944,1.5920445796906686,0.9956269820432717
60458.87692428414,1.001248237584067,1.001284941610594,1.0010061516916386,1.0012126379485726,1.0018600226923968,0.9996379502759433,0.6404116089836078,0.9992323019141314
60458.87710198256,0.9999627200460096,0.9999368804107496,1.000250177371105,0.998993522031852,0.9990661391426184,0.9989770364190127,0.8331755008602959,0.9878879572021797
60458.87727968098,1.0009934757932586,1.000746827682961,1.0012919424425137,1.00206081460002,1.0020009480659886,1.0005775106961525,3.6081345435213024,1.0225818222250327
60458.8774573794,1.0005705704462329,0.9999792916330488,1.0008874898260494,1.001301303393667,1.0004082949311128,1.0012833717828087,0.7740505929334816,0.9970653018567985
60458.87763507783,1.001159586240062,1.001674833903651,1.0020814478384703,1.0031414246153452,1.0029920863919903,1.0020198720271993,0.9782378792089719,0.9988982737102845
60458.87781277625,1.0008746522698182,1.001760203943933,1.0005646493205531,1.0020999356437248,1.001695080799313,1.0038585317836215,1.4443466307921617,0.9944903696527952
60458.87799047467,1.0001680083299362,1.0006624729499256,1.000430413513549,1.0000917632787523,1.0000819611291134,0.9993755618537005,0.5420618126715578,1.001312785188798
60458.87816817309,1.0010846174428096,0.9997986156706304,0.9997213477199957,1.0002430656699173,0.9995909449808215,0.9988460785270169,1.2836376235753715,0.9946278879724091
60458.87834587152,0.999642443554988,0.998713026881807,0.9985659162758976,0.9980018694834328,0.9978595320832861,0.9998706304868789,1.6343039897786447,1.006514368295202
60458.87852356994,1.0002609577170174,0.9999013970074783,1.0011909470281195,1.0014289265094962,1.0022610707208934,0.9996617227619237,-0.7689342030355454,1.0045283477030027
60458.87870126836,1.0006986090219605,1.0006787629705127,1.001251890503496,1.0014107520775404,1.0016582216300156,1.0023122726432565,1.9095246273036928,1.010158105278841
60458.87887896678,1.0008466282669681,1.0004527861905768,1.0006916060827704,1.0007464858382655,1.0014285088055201,1.000838112735795,-0.23064466066741265,1.011573226578461
60458.8790566652,0.9994489766178327,0.9989230909622966,0.9995684507575141,0.9991230095606054,0.9987589270191238,1.0006207579166526,0.5247288793590518,0.9979377049824867
60458.87923436363,1.0003732918514032,1.0004823342580325,1.0004864159853204,1.0006142373358076,1.0000170701642677,1.0003644465789985,0.5133799791879692,0.9976353696566314
60458.87941206205,1.0008113382868749,1.000541516617074,1.0001494743972434,1.0000303937265125,1.0004597339883528,1.000180979684405,1.1762658928221257,0.9947820786033122
60458.87958976047,1.0004492675248153,1.0002799078964995,0.9993663411728227,0.9988717846189537,0.9989296600152018,0.9983671674932149,2.327379877518819,0.9888717504776559
60458.87976745889,1.0009350683728406,1.0005594468887082,1.00069501441016,1.001039805786727,1.0005556123169608,1.0002485023071994,0.8959845884239489,0.9927622383871249
60458.87994515732,1.000477604467357,1.0007302326173417,1.001104066648203,1.0015594013535993,1.0003126639047726,1.0005212744408938,1.3480364486064917,0.9959166344094325
60458.88012285574,1.000007780749899,1.0003839820518698,1.0017995505454849,1.001851279402896,1.0017324904155938,0.9999291805408592,1.458120489396902,1.002321118490476
60458.88030055416,1.0013861955952357,1.0023030612855828,1.002196510444422,1.0011276868056471,1.0024800768228226,1.00444772278015,1.536391264600804,1.009397372949503
60458.88047825258,0.9995230632846444,1.0004273346750185,1.0007898621467173,1.0002934003216981,1.0003887452508586,0.9982914111787942,0.6617742473544952,0.9904716229633764
60458.880655951,1.0001541289860585,0.99961585130906,0.9995402571612334,0.9988486697028621,0.9994366372707794,1.0010084838365665,0.5405168164898134,0.9964743042002713
60458.880833649426,0.999934205048926,1.0012150997028921,1.0010169594675804,1.0004395746741985,1.0010254643631415,1.0027674055515,1.8256917924778153,1.0107121879670136
60458.88101134785,0.9999236228634462,0.9981541416336799,0.9985088938875594,0.9996555066525895,0.9987807612306058,0.9994692729669938,0.850859696323717,0.9921884675653938
