wave_um,dwave_um,depth_ppm,err_ppm
3.845,0.009999999999999787,564.0,32.0
3.855,0.009999999999999787,615.3000000000001,32.0
3.865,0.009999999999999787,627.8000000000001,33.1
3.875,0.009999999999999787,645.3000000000001,32.9
3.885,0.009999999999999787,590.4,32.4
3.895,0.009999999999999787,599.5,33.800000000000004
3.905,0.009999999999999787,643.8000000000001,33.5
3.915,0.009999999999999787,581.5,33.3
3.925,0.009999999999999787,636.5,35.1
3.935,0.009999999999999787,621.0,33.5
3.945,0.009999999999999787,644.0,33.6
3.955,0.009999999999999787,649.0,34.5
3.965,0.009999999999999787,624.9,34.3
3.975,0.009999999999999787,592.1,34.6
3.985,0.009999999999999787,699.5,35.5
3.995,0.009999999999999787,656.0,35.5
4.005,0.009999999999999787,623.8,34.7
4.015,0.009999999999999787,643.0,35.699999999999996
4.025,0.009999999999999787,632.7,35.9
4.035,0.009999999999999787,609.2,36.2
4.045,0.009999999999999787,673.4999999999999,36.5
4.055,0.009999999999999787,620.0,36.3
4.065,0.009999999999999787,619.8,38.2
4.075,0.009999999999999787,627.8000000000001,37.0
4.085,0.009999999999999787,603.8000000000001,37.2
4.095,0.009999999999999787,659.9,37.1
4.105,0.009999999999999787,623.9,38.0
4.115,0.009999999999999787,694.5999999999999,37.5
4.125,0.009999999999999787,635.4,38.3
4.135,0.009999999999999787,621.2,38.7
4.145,0.009999999999999787,671.6,38.7
4.155,0.009999999999999787,597.4,38.9
4.165,0.009999999999999787,672.1,39.0
4.175,0.009999999999999787,677.3,39.199999999999996
4.185,0.009999999999999787,637.9,39.199999999999996
4.195,0.009999999999999787,620.7,38.800000000000004
4.205,0.009999999999999787,595.6,40.3
4.215,0.009999999999999787,663.0,40.099999999999994
4.225,0.009999999999999787,562.0,40.5
4.235,0.009999999999999787,611.2,40.6
4.245,0.009999999999999787,558.4,41.1
4.255,0.009999999999999787,661.4000000000001,41.3
4.265,0.009999999999999787,611.7,42.7
4.275,0.009999999999999787,653.6,41.0
4.285,0.009999999999999787,693.3000000000001,41.8
4.295,0.009999999999999787,659.4,44.6
