wave_um,dwave_um,depth_ppm,err_ppm
2.8812474070691643,0.0389133877886487,685.5116011516717,19.762469371920716
2.9201607948578125,0.0389133877886487,627.1395577468954,18.46053249433745
2.9590741826464617,0.0389133877886487,691.1307259122119,17.153355797205624
2.99798757043511,0.0389133877886482,605.4622233686393,16.172553493178913
3.0369009582237583,0.0389133877886487,612.0099779662931,16.287832682919888
3.0758143460124074,0.0389133877886487,651.1671494933601,15.480461119146103
3.114727733801056,0.0389133877886487,604.4480998831935,15.896986832251407
3.153641121589705,0.0389133877886487,669.0965579873449,15.489505137772595
3.192554509378353,0.0389133877886487,621.5182946283035,15.426786912233801
3.2314678971670023,0.0389133877886487,634.9239735313807,15.733466596401323
3.2703812849556506,0.0389133877886482,636.2614146703004,15.153849742543727
3.309294672744299,0.0389133877886487,698.5659442995324,15.572332264075037
3.348208060532948,0.0389133877886487,678.4215346313059,15.118813022835148
3.3871214483215963,0.0389133877886487,645.0553037431462,15.273530749143859
3.426034836110245,0.0389133877886487,623.4181049581647,15.379393728586168
3.464948223898894,0.0389133877886487,644.225431129764,14.979712246180094
3.503861611687543,0.0389133877886487,678.0033362677375,15.17172433950796
3.5427749994761912,0.0389133877886482,653.2425708428456,15.320358099398618
3.5816883872648395,0.0389133877886487,644.3315740664891,15.437107906222527
3.6206017750534887,0.0389133877886487,620.4012240693572,15.84076089774197
3.659515162842137,0.0389133877886487,641.1163092493965,15.713963296161154
3.698428550630786,0.0389133877886487,601.8165241918949,16.504056367865484
3.84794589899903,0.0487571913469966,664.0740324995168,15.08412025867139
3.896703090346026,0.0487571913469966,644.5313408419648,15.848419776710738
3.9454602816930233,0.048757191346997,667.5420147878299,16.156659818828743
3.99421747304002,0.0487571913469961,669.6581388437982,17.075862584539383
4.042974664387017,0.048757191346997,647.4435488944439,17.441276510699858
4.091731855734014,0.048757191346997,675.8551339539213,17.843352879046126
4.14048904708101,0.0487571913469961,685.5897043982262,18.82976989385693
4.189246238428007,0.048757191346997,665.6430793817959,19.09736146531335
4.238003429775004,0.0487571913469961,659.0050523636284,19.75788913160018
4.286760621122,0.048757191346997,711.2234221762326,21.077149407951186
4.335517812468996,0.0487571913469961,589.6809488467012,22.387065426495912
4.384275003815993,0.048757191346997,680.6192856245374,23.938749879550176
4.433032195162991,0.048757191346997,629.6058906837736,25.106525308578806
4.481789386509988,0.0487571913469961,688.3904044691185,25.529386882265946
4.530546577856984,0.048757191346997,618.1804549321556,27.54679890406852
4.57930376920398,0.0487571913469961,688.7613744439792,29.338406225270273
4.628060960550977,0.048757191346997,610.8390758481095,30.184775943416913
4.676818151897974,0.048757191346997,420.83872566593715,39.73242986837688
4.725575343244971,0.0487571913469961,571.6125664089467,47.05418327191607
