wave_um,dwave_um,depth_ppm,err_ppm
2.8812474070691643,0.0389133877886487,684.327241874838,39.508562289101
2.9201607948578125,0.0389133877886487,581.179513590046,36.787002757947
2.9590741826464617,0.0389133877886487,672.874433008674,34.140697173535
2.99798757043511,0.0389133877886482,579.910385918869,33.307935581138
3.0369009582237583,0.0389133877886487,594.847960165623,33.118756275841
3.0758143460124074,0.0389133877886487,618.840896810413,30.832409060541
3.114727733801056,0.0389133877886487,719.792339655911,31.852290786732
3.153641121589705,0.0389133877886487,563.651445367408,30.04952250054
3.192554509378353,0.0389133877886487,544.468412307597,30.792319281421
3.2314678971670023,0.0389133877886487,633.048905722133,31.30296214557
3.2703812849556506,0.0389133877886482,593.440695142777,30.167971081659
3.309294672744299,0.0389133877886487,677.807728432622,31.4625940611
3.348208060532948,0.0389133877886487,685.8996552987489,30.511148167319
3.3871214483215963,0.0389133877886487,612.698097257946,30.419545532772002
3.426034836110245,0.0389133877886487,563.021295341692,31.226442271899
3.464948223898894,0.0389133877886487,612.445350155588,30.254222289214
3.503861611687543,0.0389133877886487,642.271137862082,30.134740645327
3.5427749994761912,0.0389133877886482,612.912342730087,30.678404299906997
3.5816883872648395,0.0389133877886487,663.53712483913,31.407722355727
3.6206017750534887,0.0389133877886487,639.847998261111,31.441875332206997
3.659515162842137,0.0389133877886487,626.530812930403,32.609412917995
3.698428550630786,0.0389133877886487,549.300502919569,33.047090320094
3.84794589899903,0.0487571913469966,713.1495526693229,31.414320456504
3.896703090346026,0.0487571913469966,632.972302962331,31.965798106698998
3.9454602816930233,0.048757191346997,645.311369651846,31.881415425168
3.99421747304002,0.0487571913469961,587.8312775121631,34.052371518313
4.042974664387017,0.048757191346997,660.584420588139,35.136618763276
4.091731855734014,0.048757191346997,563.594261265731,35.252266054542
4.14048904708101,0.0487571913469961,720.374989551353,37.314872221562
4.189246238428007,0.048757191346997,724.2375154352659,38.735583125324
4.238003429775004,0.0487571913469961,606.784705360685,39.116727237663
4.286760621122,0.048757191346997,671.137038377844,42.159138108114
4.335517812468996,0.0487571913469961,492.80611657520603,45.23721466224
4.384275003815993,0.048757191346997,600.257485083521,47.747963548143
4.433032195162991,0.048757191346997,483.229866960366,51.411403164019
4.481789386509988,0.0487571913469961,732.099860660251,51.377156288794
4.530546577856984,0.048757191346997,663.844495567889,54.384419330499995
4.57930376920398,0.0487571913469961,560.660622535902,60.007684508195
4.628060960550977,0.048757191346997,506.005706253254,60.87139548583
4.676818151897974,0.048757191346997,316.84820796007403,69.505875802101
4.725575343244971,0.0487571913469961,-38.778585501164,126.37013127323199
